ID	Speech	action_code	action_only	num_lines_before	num_lines_after	anno_before	anno_after	num_lines_last_mvmt	max_repeated_word	count_uppercase_words	period	comma	semicolon	hyphen	total_words	question	apostrophe	exclamation	big_action_only	speaker_action_only	speaker_big_action_only	speaker_action_code	WRB 	WPSS	WP 	WDT 	VBZ 	VBP 	VBN 	VBG 	VBD 	VB 	UH 	TO 	SYM 	RP 	RBS 	RBR 	RB 	PRPSS	PRP 	POS 	PDT 	NNS 	NNPS 	NNP 	NN 	MD 	LS 	JJS 	JJR 	JJ 	IN 	FW 	EX 	DT 	CD 	CC 	speakerpostn	numcharsonstage	BERNARDO	CORNELIUS	FRANCISCO	GHOST	GUILDENSTERN	HAMLET	HORATIO	KINGCLAUDIUS	LAERTES	LORDPOLONIUS	LUCIANUS	MARCELLUS	OPHELIA	OSRIC	PRINCEFORTINBRAS	QUEENGERTRUDE	REYNALDO	ROSENCRANTZ	VOLTIMAND	Random1	Random2	Random3	Random4	Random5	Random6	Random7	Random8	Random9	Random10	fight_in_general	point	look	run_walk_jog	handle_object	sit_stand_lie_down_kneel	gestures	new_big_actions	neg_big_actions	sortbig	sortany	sortwalk	sortfight	sortpoint	sortlook	sorthandle	sortposture	sortgesture
1643	For the demand of our neglected tribute	0	0	8	5	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0																						3956	3724	4811	4745	1120	3560	2805	2856	3088	1086	0	0	0	0	0	0	0	0	-1	3956	3956	3956	3956	3956	3956	3956	3956	3956
1864	"If, once a widow, ever I be wife!"	0	0	24	0	0	0	4	0	1	0	2	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0																						3957	4115	165	1991	3073	2703	2463	4591	1418	472	0	0	0	0	0	0	0	0	-1	3957	3957	3957	3957	3957	3957	3957	3957	3957
401	My necessaries are embark''d: farewell:	12	1	0	3	0	0	2	0	0	0	0	0	0	5	0	1	0	1	1	1	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0																						3959	4366	848	1571	3643	2634	1443	1999	1330	3751	0	0	0	1	0	0	0	1	1	3959	3959	3959	3959	3959	3959	3959	3959	3959
2419	Where is Polonius?	17	1	0	0	0	0	1	2	0	0	0	0	0	3	1	0	0	1	1	1	17	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																						3960	1548	1198	2715	4714	4694	2040	851	4825	857	0	0	0	1	0	0	0	0	-1	3960	3960	3960	3960	3960	3960	3960	3960	3960
2734	So you shall;	23	1	0	6	0	0	4	1	0	0	0	1	0	3	0	0	0	1	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																						3960	4045	4158	3061	4920	4835	4890	1581	2936	4312	0	0	1	0	0	0	0	0	-1	3960	3960	3960	3960	3960	3960	3960	3960	3960
2801	"And for your rapier most especially,"	0	0	5	8	0	0	5	2	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1																						3960	1725	3262	4301	1773	147	2168	1746	687	4061	0	0	0	0	0	0	0	0	-1	3960	3960	3960	3960	3960	3960	3960	3960	3960
2944	The gallows-maker; for that frame outlives a	27	1	60	18	0	0	2	2	0	0	0	1	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	3	0	0																						3964	1677	3554	1948	4938	1637	347	1809	2391	4993	0	0	0	0	0	0	0	0	-1	3964	3964	3964	3964	3964	3964	3964	3964	3964
840	He closes thus: ''I know the gentleman;	0	0	1	13	0	0	0	2	1	0	0	1	0	7	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0																						3965	2071	323	2387	2354	4094	1950	4608	1167	4480	0	0	0	0	0	0	0	0	-1	3965	3965	3965	3965	3965	3965	3965	3965	3965
2426	He will stay till ye come.	23	1	0	0	0	1	0	2	0	1	0	0	0	6	0	0	0	1	1	1	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0																						3965	1655	2978	1004	2987	4840	169	2294	1886	4665	0	0	1	0	0	0	0	0	-1	3965	3965	3965	3965	3965	3965	3965	3965	3965
3215	When our deep plots do pall: and that should learn us	0	0	2	2	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1																						3965	4768	2073	3799	542	3081	142	9	4407	366	0	0	0	0	0	0	0	0	-1	3965	3965	3965	3965	3965	3965	3965	3965	3965
2263	Ecstasy!	23	1	0	12	0	0	2	0	0	0	0	0	0	1	0	0	1	1	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						3966	4789	3647	3516	396	4372	2324	1752	262	3204	0	0	1	0	0	0	0	0	-1	3966	3966	3966	3966	3966	3966	3966	3966	3966
503	"That you have ta''en these tenders for true pay,"	0	0	1	3	0	0	0	0	0	0	1	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	2	0	0	1	0	0																						3967	3722	3982	3093	4889	1082	3214	3398	4551	1394	0	0	0	0	0	0	0	0	-1	3967	3967	3967	3967	3967	3967	3967	3967	3967
2490	Captain	0	0	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						3968	2596	4279	2217	4787	1483	1672	154	3809	3033	0	0	0	0	0	0	0	0	-1	3968	3968	3968	3968	3968	3968	3968	3968	3968
2314	Hoist with his own petard: and ''t shall go hard	0	0	5	10	0	0	4	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	0	1																						3970	588	2714	2937	898	4547	2488	2101	2902	3555	0	0	0	0	0	0	0	0	-1	3970	3970	3970	3970	3970	3970	3970	3970	3970
1251	I am but mad north-north-west: when the wind is	23	1	0	1	0	0	0	2	0	0	0	0	2	9	0	0	0	1	1	1	23	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	1																						3971	4101	1203	4611	949	270	4336	1628	3720	3311	0	0	1	0	0	0	0	0	-1	3971	3971	3971	3971	3971	3971	3971	3971	3971
12	"Well, good night."	0	0	0	2	0	0	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0																						3972	2197	2257	3400	2397	4966	4300	535	2814	3734	0	0	0	0	0	0	0	0	-1	3972	3972	3972	3972	3972	3972	3972	3972	3972
1283	"If you call me Jephthah, my lord, I have a daughter"	10	0	0	1	0	0	0	2	1	0	2	0	0	11	0	0	0	1	0	1	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0																						3972	945	1825	1902	3156	1024	4151	278	4047	2394	0	1	0	0	0	0	1	1	1	3972	3972	3972	3972	3972	3972	3972	3972	3972
1153	"my good friends, deserved at the hands of fortune,"	0	0	2	1	0	0	1	2	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	1	1	0																						3974	1038	220	4438	2893	4654	699	4813	4249	3397	0	0	0	0	0	0	0	0	-1	3974	3974	3974	3974	3974	3974	3974	3974	3974
2196	You cannot call it love; for at your age	0	0	15	10	0	0	2	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0																						3974	392	4720	2891	4330	4827	1183	3551	1220	90	0	0	0	0	0	0	0	0	-1	3974	3974	3974	3974	3974	3974	3974	3974	3974
2379	I am glad of it: a knavish speech sleeps in a	17	1	0	1	0	0	0	2	0	0	0	0	0	11	0	0	0	1	1	1	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	3	0	0	2	0	0																						3977	4762	2415	312	3172	1819	4051	437	776	560	0	0	0	1	0	0	0	0	-1	3977	3977	3977	3977	3977	3977	3977	3977	3977
438	"The chariest maid is prodigal enough,"	0	0	26	1	0	0	3	3	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0																						3978	4491	2937	1367	3627	4016	4945	2752	4246	1599	0	0	0	0	0	0	0	0	-1	3978	3978	3978	3978	3978	3978	3978	3978	3978
1407	not.	0	0	1	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						3980	1633	1877	3469	579	73	3646	2794	4823	3075	0	0	0	0	0	0	0	0	-1	3980	3980	3980	3980	3980	3980	3980	3980	3980
144	"In equal scale weighing delight and dole,--"	27	1	12	26	0	0	0	2	0	0	1	0	2	7	0	0	0	1	1	1	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	1																						3983	4512	3878	4336	4342	1747	1754	4265	4806	391	0	0	0	0	0	0	0	1	1	3983	3983	3983	3983	3983	3983	3983	3983	3983
842	"Or then, or then; with such, or such; and, as you say,"	0	0	3	11	0	0	2	2	0	0	4	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	4	2	0	0	0	0	3																						3983	2983	367	2477	3161	848	3928	3864	3910	3241	0	0	0	0	0	0	0	0	-1	3983	3983	3983	3983	3983	3983	3983	3983	3983
2949	those that do in: now thou dost ill to say the	0	0	65	13	0	0	1	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0																						3983	3475	570	3446	2957	3247	1832	2789	2458	2845	0	0	0	0	0	0	0	0	-1	3983	3983	3983	3983	3983	3983	3983	3983	3983
1729	A man that fortune''s buffets and rewards	0	0	8	20	0	0	4	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	1	0	1																						3984	3392	526	3295	348	4643	1770	4121	2575	4543	0	0	0	0	0	0	0	0	-1	3984	3984	3984	3984	3984	3984	3984	3984	3984
1752	"And ''scape detecting, I will pay the theft."	0	0	2	0	0	0	1	0	1	1	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1																						3990	497	1212	1704	4252	417	2650	286	999	2244	0	0	0	0	0	0	0	0	-1	3990	3990	3990	3990	3990	3990	3990	3990	3990
2747	That we are made of stuff so flat and dull	0	0	1	2	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	1																						3991	504	364	667	3704	4284	534	524	145	4940	0	0	0	0	0	0	0	0	-1	3991	3991	3991	3991	3991	3991	3991	3991	3991
1033	"As they fell out by time, by means and place,"	0	0	11	1	0	0	7	2	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	3	0	0	0	0	1																						3993	1644	3600	1112	2128	1703	4284	2960	3849	3395	0	0	0	0	0	0	0	0	-1	3993	3993	3993	3993	3993	3993	3993	3993	3993
183	"Yet now, I must confess, that duty done,"	0	0	1	2	0	0	0	0	1	0	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0																						3995	567	4593	1433	2473	2487	2054	3373	2812	229	0	0	0	0	0	0	0	0	-1	3995	3995	3995	3995	3995	3995	3995	3995	3995
123	"No fairy takes, nor witch hath power to charm,"	0	0	6	0	0	0	5	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	1	0	1																						3996	1090	1943	471	807	3385	424	4060	2158	4391	0	0	0	0	0	0	0	0	-1	3996	3996	3996	3996	3996	3996	3996	3996	3996
1705	"for there be of them that will themselves laugh, to"	0	0	2	5	0	0	0	1	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0																						3997	15	2277	2376	4315	3454	2369	3313	1080	2528	0	0	0	0	0	0	0	0	-1	3997	3997	3997	3997	3997	3997	3997	3997	3997
1079	But keep a farm and carters.	0	0	5	0	0	0	4	2	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2																						4001	2652	1761	1304	3417	877	2842	3320	1428	2609	0	0	0	0	0	0	0	0	-1	4001	4001	4001	4001	4001	4001	4001	4001	4001
2910	that is not guilty of his own death shortens not his own life.	0	0	26	52	0	0	4	2	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	2	0	0	0	0	3	1	0	0	0	0	0																						4001	4992	6	3825	4159	2808	4338	3087	3496	4265	0	0	0	0	0	0	0	0	-1	4001	4001	4001	4001	4001	4001	4001	4001	4001
2581	"Indeed, la, without an oath, I''ll make an end on''t:"	17	1	0	0	0	1	0	2	0	0	3	0	0	10	0	2	0	1	1	1	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	2	0	0																						4002	1051	55	1930	218	2657	2504	3335	2441	1795	0	0	0	1	0	0	0	0	-1	4002	4002	4002	4002	4002	4002	4002	4002	4002
3213	" Rashly, and praised be rashness for it, let us know,"	17	1	0	4	0	0	1	0	0	0	3	0	0	11	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1																						4004	345	4901	1835	492	4583	4319	4455	896	620	0	0	0	1	0	0	0	0	-1	4004	4004	4004	4004	4004	4004	4004	4004	4004
402	"And, sister, as the winds give benefit"	0	0	1	2	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	1	0	0																						4005	1860	3988	3815	2298	971	2355	2768	2903	3440	0	0	0	0	0	0	0	0	-1	4005	4005	4005	4005	4005	4005	4005	4005	4005
538	"No, it is struck."	23	1	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	1	1	1	23	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						4005	2333	4627	2068	2461	4397	544	402	1381	2820	0	0	1	0	0	0	0	0	-1	4005	4005	4005	4005	4005	4005	4005	4005	4005
3391	"They bleed on both sides. How is it, my lord?"	12	1	0	0	0	0	0	2	0	1	1	0	0	10	1	0	0	1	1	1	12	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0																						4007	324	1771	833	1257	2480	3926	4481	3390	4487	0	0	0	1	0	0	0	1	1	4007	4007	4007	4007	4007	4007	4007	4007	4007
1605	"O, help him, you sweet heavens!"	23	1	0	0	0	0	1	1	0	0	2	0	0	6	0	0	1	1	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0																						4008	3494	3271	3347	2975	4648	2299	2098	2709	3732	0	0	1	0	0	0	0	0	-1	4008	4008	4008	4008	4008	4008	4008	4008	4008
192	And thy best graces spend it at thy will!	28	1	1	1	0	0	0	1	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	1																						4010	1330	255	3496	1389	4576	2122	1383	4451	3093	0	0	0	0	0	0	0	0	-1	4010	4010	4010	4010	4010	4010	4010	4010	4010
1052	"Admit no messengers, receive no tokens."	0	0	13	7	0	0	12	2	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0																						4011	1666	840	2494	2646	311	1676	4264	1481	4975	0	0	0	0	0	0	0	0	-1	4011	4011	4011	4011	4011	4011	4011	4011	4011
3312	"leaves, what is''t to leave betimes?"	0	0	5	0	0	1	4	2	0	0	1	0	0	6	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						4013	4265	474	1911	3227	404	2371	4152	144	2801	0	0	0	0	0	0	0	0	-1	4013	4013	4013	4013	4013	4013	4013	4013	4013
497	Of his affection to me.	0	0	1	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0																						4016	3778	157	131	890	4854	3474	4254	586	2088	0	0	0	0	0	0	0	0	-1	4016	4016	4016	4016	4016	4016	4016	4016	4016
1816	Player Queen	0	0	7	23	0	0	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0																						4016	1340	1865	3665	956	673	2528	1541	4015	1264	0	0	0	0	0	0	0	0	-1	4016	4016	4016	4016	4016	4016	4016	4016	4016
3335	"Come, one for me."	17	1	0	0	0	0	2	2	0	1	1	0	0	4	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0																						4019	2918	1756	3537	2498	3699	4008	400	1724	828	0	0	0	1	0	0	0	0	-1	4019	4019	4019	4019	4019	4019	4019	4019	4019
2358	Hamlet! Lord Hamlet!	17	1	0	0	1	0	4	0	0	0	0	0	0	3	0	0	2	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0																						4021	2316	2770	2940	1571	556	1963	3092	4934	3110	0	0	0	1	0	0	0	0	-1	4021	4021	4021	4021	4021	4021	4021	4021	4021
2712	For bonny sweet Robin is all my joy.	0	0	0	0	1	0	1	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	1	0	0																						4025	4838	347	3959	4211	4787	2314	55	2132	3617	0	0	0	0	0	0	0	0	-1	4025	4025	4025	4025	4025	4025	4025	4025	4025
2373	"king best service in the end: he keeps them, like"	0	0	2	4	0	0	1	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	1	0	0	2	0	0	1	0	0																						4026	999	4197	411	2026	4556	2226	3155	3213	2807	0	0	0	0	0	0	0	0	-1	4026	4026	4026	4026	4026	4026	4026	4026	4026
2269	"Lay not that mattering unction to your soul,"	0	0	6	6	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0																						4028	187	950	3484	4110	1829	2211	3238	1421	1717	0	0	0	0	0	0	0	0	-1	4028	4028	4028	4028	4028	4028	4028	4028	4028
82	"In the most high and palmy state of Rome, "	0	0	0	4	0	0	2	0	1	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	1	0	1																						4029	3447	1988	2976	536	778	829	2593	1373	2916	0	0	0	0	0	0	0	0	-1	4029	4029	4029	4029	4029	4029	4029	4029	4029
1241	"Denmark, and those that would make mows at him while"	0	0	1	4	0	0	0	2	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	2	0	0	1	0	1																						4030	4121	112	234	2616	4116	1780	1806	4642	1819	0	0	0	0	0	0	0	0	-1	4030	4030	4030	4030	4030	4030	4030	4030	4030
2154	"As kill a king, and marry with his brother."	0	0	1	0	0	0	0	0	0	1	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	1																						4032	2498	66	4077	3009	2598	2011	888	2284	2719	0	0	0	0	0	0	0	0	-1	4032	4032	4032	4032	4032	4032	4032	4032	4032
3264	"I beseech you, remember--"	23	1	0	0	0	1	0	0	0	0	1	0	2	4	0	0	0	1	1	1	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						4034	1100	2100	4387	4201	678	4411	2349	1392	2767	0	0	1	0	0	0	0	0	-1	4034	4034	4034	4034	4034	4034	4034	4034	4034
805	"Give him this money and these notes, Reynaldo."	5	0	0	0	0	0	0	0	0	1	1	0	0	8	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1																						4035	533	57	2782	4868	4630	217	4838	2322	1968	0	0	0	0	1	0	0	1	1	4035	4035	4035	4035	4035	4035	4035	4035	4035
819	"What forgeries you please; marry, none so rank"	0	0	8	1	0	0	4	2	0	0	1	1	0	8	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0																						4035	3997	2272	1481	4721	3703	412	1018	3794	3162	0	0	0	0	0	0	0	0	-1	4035	4035	4035	4035	4035	4035	4035	4035	4035
1151	Then is doomsday near: but your news is not true.	23	1	0	3	0	0	0	2	0	1	0	0	0	10	0	0	0	1	1	1	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1																						4035	3361	2957	2214	1493	1802	250	469	181	3532	0	0	1	0	0	0	0	0	-1	4035	4035	4035	4035	4035	4035	4035	4035	4035
763	Come on--you hear this fellow in the cellarage--	0	0	2	1	0	0	1	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	2	0	0																						4037	2789	276	3467	36	4061	1565	4299	2230	1394	0	0	0	0	0	0	0	0	-1	4037	4037	4037	4037	4037	4037	4037	4037	4037
2357	Safely stowed.	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0																						4037	4301	4045	3066	4865	4968	690	4305	1572	4552	0	0	0	0	0	0	0	0	-1	4037	4037	4037	4037	4037	4037	4037	4037	4037
3098	the earth?	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0																						4038	1536	4238	3227	3344	2175	563	3172	901	2021	0	0	0	0	0	0	0	0	-1	4038	4038	4038	4038	4038	4038	4038	4038	4038
642	"Murder most foul, as in the best it is;"	14	1	0	1	0	0	0	0	0	0	1	1	0	9	0	0	0	1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	2	0	0	1	0	0																						4041	30	2864	197	752	2506	2833	2398	3813	4982	0	0	0	0	0	1	0	1	1	4041	4041	4041	4041	4041	4041	4041	4041	4041
2439	"England! Farewell, dear mother."	17	1	1	0	0	0	0	0	0	1	1	0	0	4	0	0	1	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0																						4042	2773	3952	1675	3629	3630	710	1210	3534	2946	0	0	0	1	0	0	0	0	-1	4042	4042	4042	4042	4042	4042	4042	4042	4042
2640	"That drop of blood that''s calm proclaims me bastard,"	17	1	0	3	0	0	0	0	0	0	1	0	0	9	0	1	0	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	1	2	0	0	1	0	0																						4045	3870	4115	1521	859	3443	3632	4824	2638	4877	0	0	0	1	0	0	0	0	-1	4045	4045	4045	4045	4045	4045	4045	4045	4045
741	"Yes, ''faith heartily."	0	0	1	0	0	0	0	0	0	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0																						4048	2991	2644	2285	4993	2413	1524	2372	672	1261	0	0	0	0	0	0	0	0	-1	4048	4048	4048	4048	4048	4048	4048	4048	4048
